date,units,estimated_revenue,event_name,event_type,weekday,month,year,avg_selling_price,moving_average_28
2011-10-31,22695.0,60771.68087768555,Halloween,Cultural,Monday,10,2011,2.6777563726673517,28259.35714285714
2011-11-01,26039.0,69105.77268981934,None,None,Tuesday,11,2011,2.6539334340727114,28256.678571428572
2011-11-02,24808.0,64393.61689758301,None,None,Wednesday,11,2011,2.5956794944204695,28217.214285714286
2011-11-03,27902.0,72421.01162719727,None,None,Thursday,11,2011,2.595549122901486,28282.785714285714
2011-11-04,28596.0,75113.6716003418,None,None,Friday,11,2011,2.626719527218555,28233.178571428572
2011-11-05,36887.0,95503.40350341797,None,None,Saturday,11,2011,2.589080258720361,28267.35714285714
2011-11-06,37887.0,102990.66206359863,None,None,Sunday,11,2011,2.718364137134073,28336.89285714286
2011-11-07,27278.0,72087.78929138184,EidAlAdha,Religious,Monday,11,2011,2.6427080171340216,28261.071428571428
2011-11-08,25188.0,65685.10064697266,None,None,Tuesday,11,2011,2.6077934193652794,28181.10714285714
2011-11-09,26092.0,68065.48400878906,None,None,Wednesday,11,2011,2.6086725436451426,28133.89285714286
2011-11-10,26147.0,68614.88346862793,None,None,Thursday,11,2011,2.624197172472097,28135.0
2011-11-11,29755.0,77214.13293457031,VeteransDay,National,Friday,11,2011,2.5949969058837277,28130.35714285714
2011-11-12,35922.0,92856.15393066406,None,None,Saturday,11,2011,2.584938308854297,28040.928571428572
2011-11-13,35348.0,94544.97200012207,None,None,Sunday,11,2011,2.6746908453129477,28013.10714285714
2011-11-14,26773.0,70120.76568603516,None,None,Monday,11,2011,2.619085111344831,27983.85714285714
2011-11-15,26701.0,69834.42707824707,None,None,Tuesday,11,2011,2.6154236574752656,28073.10714285714
2011-11-16,23928.0,63450.88261413574,None,None,Wednesday,11,2011,2.6517420015937705,28126.214285714286
2011-11-17,23114.0,60531.932052612305,None,None,Thursday,11,2011,2.6188427815441857,28151.64285714286
2011-11-18,26507.0,69177.72424316406,None,None,Friday,11,2011,2.609790781422419,28129.39285714286
2011-11-19,33545.0,89859.74935913086,None,None,Saturday,11,2011,2.678782213716824,28143.464285714286
2011-11-20,32753.0,89065.62342834473,None,None,Sunday,11,2011,2.719311923437387,28139.071428571428
2011-11-21,25574.0,67808.6431274414,None,None,Monday,11,2011,2.6514680193728557,28176.85714285714
2011-11-22,25654.0,67402.10404968262,None,None,Tuesday,11,2011,2.6273526175131603,28291.75
2011-11-23,30787.0,78119.23635864258,None,None,Wednesday,11,2011,2.5374098274805137,28600.5
2011-11-24,18427.0,46927.943672180176,Thanksgiving,National,Thursday,11,2011,2.5466947236218687,28437.821428571428
2011-11-25,23998.0,60839.02294921875,None,None,Friday,11,2011,2.535170553763595,28334.89285714286
2011-11-26,25292.0,67556.8042602539,None,None,Saturday,11,2011,2.6710740257889416,28051.785714285714
2011-11-27,27134.0,72721.25190734863,None,None,Sunday,11,2011,2.6800785695934484,27883.25
2011-11-28,22378.0,59780.35331726074,None,None,Monday,11,2011,2.671389459167966,27871.928571428572
2011-11-29,21584.0,56461.49311828613,None,None,Tuesday,11,2011,2.615895715265295,27712.821428571428
2011-11-30,21089.0,55462.19435119629,None,None,Wednesday,11,2011,2.629911060325112,27580.0
2011-12-01,26268.0,67057.63191223145,None,None,Thursday,12,2011,2.5528259445801527,27521.64285714286
2011-12-02,29727.0,76485.36737060547,None,None,Friday,12,2011,2.5729258711139864,27562.035714285714
2011-12-03,38129.0,96919.58500671387,None,None,Saturday,12,2011,2.541886359640008,27606.39285714286
2011-12-04,35078.0,95580.7109375,None,None,Sunday,12,2011,2.7248050327128115,27506.071428571428
2011-12-05,29220.0,77905.18064880371,None,None,Monday,12,2011,2.666159502012447,27575.428571428572
2011-12-06,27267.0,70755.42680358887,None,None,Tuesday,12,2011,2.5949105806868693,27649.678571428572
2011-12-07,25453.0,66418.05966186523,None,None,Wednesday,12,2011,2.6094393455335414,27626.85714285714
2011-12-08,26347.0,69135.99040222168,None,None,Thursday,12,2011,2.624055505454954,27634.0
2011-12-09,29438.0,76197.54516601562,None,None,Friday,12,2011,2.5884076759975416,27622.678571428572
2011-12-10,34786.0,91942.28353881836,None,None,Saturday,12,2011,2.6430829511532905,27582.10714285714
2011-12-11,35743.0,97259.69625854492,None,None,Sunday,12,2011,2.721083743909155,27596.214285714286
2011-12-12,29151.0,77714.95013427734,None,None,Monday,12,2011,2.6659445691152053,27681.14285714286
2011-12-13,26913.0,71150.47257995605,None,None,Tuesday,12,2011,2.643721345816373,27688.714285714286
2011-12-14,26794.0,70204.17860412598,None,None,Wednesday,12,2011,2.6201455028784792,27791.071428571428
2011-12-15,29644.0,77434.76919555664,None,None,Thursday,12,2011,2.6121565644162947,28024.285714285714
2011-12-16,28885.0,75941.66459655762,None,None,Friday,12,2011,2.629103846167825,28109.214285714286
2011-12-17,34159.0,90813.02157592773,None,None,Saturday,12,2011,2.6585386450401867,28131.14285714286
2011-12-18,32087.0,88253.75233459473,None,None,Sunday,12,2011,2.750451969164918,28107.35714285714
2011-12-19,27068.0,72687.06968688965,None,None,Monday,12,2011,2.6853505869251384,28160.714285714286
2011-12-20,26262.0,70440.49984741211,None,None,Tuesday,12,2011,2.6822214548553847,28182.428571428572
2011-12-21,26662.0,70194.84828186035,None,None,Wednesday,12,2011,2.632767544890119,28035.10714285714
2011-12-22,28182.0,74764.1721496582,None,None,Thursday,12,2011,2.6529051220516005,28383.5
2011-12-23,34646.0,90175.75961303711,None,None,Friday,12,2011,2.602775489610261,28763.785714285714
2011-12-24,29958.0,75968.30088806152,None,None,Saturday,12,2011,2.535826853864127,28930.428571428572
2011-12-25,13.0,23.680000722408295,Christmas,National,Sunday,12,2011,1.8215385171083303,27961.821428571428
2011-12-26,28032.0,76323.57789611816,None,None,Monday,12,2011,2.7227303758603796,28163.75
2011-12-27,24651.0,65581.3141784668,None,None,Tuesday,12,2011,2.6603916343542573,28273.285714285714
2011-12-28,24791.0,65824.01013183594,Chanukah End,Religious,Wednesday,12,2011,2.6551575221586843,28405.5
2011-12-29,24541.0,66648.99336242676,None,None,Thursday,12,2011,2.7158222306518383,28343.821428571428
2011-12-30,33652.0,87499.69920349121,None,None,Friday,12,2011,2.6001336979523124,28484.0
2011-12-31,33751.0,87297.43069458008,None,None,Saturday,12,2011,2.5865139016497314,28327.64285714286
2012-01-01,21807.0,57511.952209472656,NewYear,National,Sunday,1,2012,2.637316100769141,27853.678571428572
2012-01-02,33053.0,88952.71502685547,None,None,Monday,1,2012,2.691214565299836,27990.571428571428
2012-01-03,28751.0,75693.32139587402,None,None,Tuesday,1,2012,2.632719606131057,28043.571428571428
2012-01-04,25821.0,66911.20397949219,None,None,Wednesday,1,2012,2.591348281611564,28056.714285714286
2012-01-05,28499.0,74373.06834411621,None,None,Thursday,1,2012,2.6096729128782137,28133.571428571428
2012-01-06,30405.0,79276.49949645996,None,None,Friday,1,2012,2.607350748115769,28168.10714285714
2012-01-07,37143.0,96696.97122192383,OrthodoxChristmas,Religious,Saturday,1,2012,2.6033699814749434,28252.285714285714
2012-01-08,36722.0,99457.2427368164,None,None,Sunday,1,2012,2.7083830602041394,28287.25
2012-01-09,28206.0,74847.30236816406,None,None,Monday,1,2012,2.653595063751119,28253.5
2012-01-10,26640.0,69232.59161376953,None,None,Tuesday,1,2012,2.5988210065228805,28243.75
2012-01-11,29044.0,74836.98588562012,None,None,Wednesday,1,2012,2.576676280320208,28324.10714285714
2012-01-12,24715.0,64548.89419555664,None,None,Thursday,1,2012,2.6117294839391723,28148.071428571428
2012-01-13,29463.0,78461.32238769531,None,None,Friday,1,2012,2.6630459351625873,28168.714285714286
2012-01-14,36815.0,97408.37692260742,None,None,Saturday,1,2012,2.6458882771318057,28263.571428571428
2012-01-15,36459.0,96702.16003417969,None,None,Sunday,1,2012,2.6523536036144626,28419.714285714286
2012-01-16,30548.0,83134.42111206055,MartinLutherKingDay,National,Monday,1,2012,2.721435809613086,28544.0
2012-01-17,22187.0,58390.99932861328,None,None,Tuesday,1,2012,2.631766319403853,28398.464285714286
2012-01-18,25348.0,67167.8772277832,None,None,Wednesday,1,2012,2.6498294629865553,28351.535714285714
2012-01-19,24034.0,64224.48455810547,None,None,Thursday,1,2012,2.6722345243449057,28203.39285714286
2012-01-20,27204.0,72703.88320922852,None,None,Friday,1,2012,2.672543861536117,27937.60714285714
2012-01-21,38578.0,103939.97326660156,None,None,Saturday,1,2012,2.6942810219970337,28245.464285714286
2012-01-22,32587.0,89315.39306640625,None,None,Sunday,1,2012,2.740828952232677,29408.821428571428
2012-01-23,24702.0,66347.1012878418,None,None,Monday,1,2012,2.685899979266529,29289.89285714286
2012-01-24,23549.0,63102.78273010254,None,None,Tuesday,1,2012,2.679637467837383,29250.535714285714
2012-01-25,22408.0,58860.93322753906,None,None,Wednesday,1,2012,2.6267820969090976,29165.428571428572
2012-01-26,23237.0,61198.9864654541,None,None,Thursday,1,2012,2.633687070854848,29118.85714285714
2012-01-27,27199.0,72187.31768798828,None,None,Friday,1,2012,2.654043078348038,28888.39285714286
2012-01-28,34362.0,92041.52641296387,None,None,Saturday,1,2012,2.678584669488501,28910.214285714286
2012-01-29,33577.0,91699.64195251465,None,None,Sunday,1,2012,2.7310254624449666,29330.571428571428
2012-01-30,25188.0,67834.13287353516,None,None,Monday,1,2012,2.6931131043963457,29049.678571428572
2012-01-31,25124.0,67585.07666015625,None,None,Tuesday,1,2012,2.6900603669859993,28920.14285714286
2012-02-01,29851.0,80753.91011047363,None,None,Wednesday,2,2012,2.705232994220416,29064.071428571428
2012-02-02,28615.0,77594.96913146973,None,None,Thursday,2,2012,2.7116885944948357,29068.214285714286
2012-02-03,35104.0,93946.21682739258,None,None,Friday,2,2012,2.6762254109899892,29236.035714285714
2012-02-04,43029.0,118685.02737426758,None,None,Saturday,2,2012,2.7582566960484227,29446.25
2012-02-05,40075.0,111362.84164428711,SuperBowl,Sporting,Sunday,2,2012,2.7788606773371707,29566.0
2012-02-06,30681.0,84751.17190551758,None,None,Monday,2,2012,2.7623340799034444,29654.39285714286
2012-02-07,28108.0,78667.70783996582,None,None,Tuesday,2,2012,2.7987657549439953,29706.821428571428
2012-02-08,28579.0,77207.67869567871,None,None,Wednesday,2,2012,2.701552842845401,29690.214285714286
2012-02-09,29927.0,79749.05499267578,None,None,Thursday,2,2012,2.664786146044568,29876.35714285714
2012-02-10,29863.0,80668.89526367188,None,None,Friday,2,2012,2.7012991080491537,29890.64285714286
2012-02-11,41757.0,114011.8288269043,None,None,Saturday,2,2012,2.730364461692753,30067.14285714286
2012-02-12,41904.0,117271.77952575684,None,None,Sunday,2,2012,2.7985819856280267,30261.60714285714
2012-02-13,31675.0,88495.24462890625,None,None,Monday,2,2012,2.793851448426401,30301.85714285714
2012-02-14,25100.0,67395.16108703613,ValentinesDay,Cultural,Tuesday,2,2012,2.68506617876638,30405.89285714286
2012-02-15,26878.0,73921.42839050293,None,None,Wednesday,2,2012,2.7502577718023264,30460.535714285714
2012-02-16,25195.0,71593.44668579102,None,None,Thursday,2,2012,2.8415735934030963,30502.0
2012-02-17,27604.0,80409.42527770996,None,None,Friday,2,2012,2.9129628053075627,30516.285714285714
2012-02-18,36622.0,102246.00108337402,None,None,Saturday,2,2012,2.7919283786623894,30446.428571428572
2012-02-19,36338.0,102842.42897033691,None,None,Sunday,2,2012,2.830162060937226,30580.39285714286
2012-02-20,30218.0,83585.9772644043,PresidentsDay,National,Monday,2,2012,2.766098923304133,30777.39285714286
2012-02-21,25190.0,68848.0643234253,None,None,Tuesday,2,2012,2.733150628162973,30836.0
2012-02-22,24115.0,67501.3300857544,LentStart,Religious,Wednesday,2,2012,2.7991428606989173,30896.964285714286
2012-02-23,25211.0,68607.34951782227,None,None,Thursday,2,2012,2.72132598936267,30967.464285714286
2012-02-24,27870.0,76295.0668334961,None,None,Friday,2,2012,2.737533793810409,30991.428571428572
2012-02-25,35769.0,98656.63790893555,None,None,Saturday,2,2012,2.758160359779014,31041.678571428572
2012-02-26,36281.0,100153.38339233398,None,None,Sunday,2,2012,2.7604912596768,31138.25
2012-02-27,27270.0,73408.1245880127,None,None,Monday,2,2012,2.6919004249362923,31212.60714285714
2012-02-28,24359.0,66218.03338623047,None,None,Tuesday,2,2012,2.7184216669908645,31185.285714285714
2012-02-29,24802.0,66633.24542236328,LentWeek2,Religious,Wednesday,2,2012,2.686607750276723,31004.964285714286
2012-03-01,30232.0,81947.22947692871,None,None,Thursday,3,2012,2.7106122478476022,31062.714285714286
2012-03-02,32543.0,86518.17907714844,None,None,Friday,3,2012,2.658580311500121,30971.25
2012-03-03,41319.0,112870.20785522461,None,None,Saturday,3,2012,2.731678110680912,30910.178571428572
2012-03-04,40325.0,111421.6106262207,None,None,Sunday,3,2012,2.7630901581207863,30919.10714285714
2012-03-05,32703.0,89468.94088745117,None,None,Monday,3,2012,2.735802247116508,30991.321428571428
2012-03-06,31532.0,84944.26220703125,None,None,Tuesday,3,2012,2.693906577668123,31113.60714285714
2012-03-07,28608.0,78596.8938293457,None,None,Wednesday,3,2012,2.7473746444821625,31114.64285714286
2012-03-08,29759.0,80650.06294250488,Purim End,Religious,Thursday,3,2012,2.7101066212744005,31108.64285714286
2012-03-09,32322.0,87619.9428100586,None,None,Friday,3,2012,2.7108453316644576,31196.464285714286
2012-03-10,39559.0,109215.23928833008,None,None,Saturday,3,2012,2.7608190118134956,31117.964285714286
2012-03-11,40612.0,113910.16159057617,None,None,Sunday,3,2012,2.804839987948788,31071.821428571428
2012-03-12,32501.0,88421.62741088867,None,None,Monday,3,2012,2.7205817485889257,31101.321428571428
2012-03-13,29100.0,78558.51182556152,None,None,Tuesday,3,2012,2.6996052173732483,31244.178571428572
2012-03-14,27841.0,73789.75439453125,None,None,Wednesday,3,2012,2.65039885041957,31278.571428571428
2012-03-15,30752.0,83087.65634155273,None,None,Thursday,3,2012,2.7018618737497637,31477.035714285714
2012-03-16,30951.0,83008.2084197998,None,None,Friday,3,2012,2.6819233116797454,31596.571428571428
2012-03-17,37904.0,103307.79483032227,StPatricksDay,Cultural,Saturday,3,2012,2.72551168294434,31642.35714285714
2012-03-18,37694.0,104626.30252075195,None,None,Sunday,3,2012,2.7756752406417986,31690.785714285714
2012-03-19,29187.0,79792.93832397461,None,None,Monday,3,2012,2.73385199999913,31653.964285714286
2012-03-20,25533.0,69071.80828857422,None,None,Tuesday,3,2012,2.705197520407873,31666.214285714286
2012-03-21,26227.0,70419.73097229004,None,None,Wednesday,3,2012,2.685008997303925,31741.64285714286
2012-03-22,26015.0,69984.48109436035,None,None,Thursday,3,2012,2.690158796631188,31770.35714285714
2012-03-23,29055.0,76921.39379882812,None,None,Friday,3,2012,2.6474408466297756,31812.678571428572
2012-03-24,37089.0,100736.8073425293,None,None,Saturday,3,2012,2.7160831336118334,31859.821428571428
2012-03-25,37843.0,104991.69869995117,None,None,Sunday,3,2012,2.774402100783531,31915.60714285714
2012-03-26,27182.0,76432.46670532227,None,None,Monday,3,2012,2.8118779598750008,31912.464285714286
2012-03-27,24649.0,65900.11047363281,None,None,Tuesday,3,2012,2.673540933653812,31922.821428571428
2012-03-28,24783.0,67751.05978393555,None,None,Wednesday,3,2012,2.7337715282223924,31922.14285714286
2012-03-29,23879.0,64714.60481262207,None,None,Thursday,3,2012,2.7101053148214778,31695.25
2012-03-30,30732.0,84012.63641357422,None,None,Friday,3,2012,2.7337184828053567,31630.571428571428
2012-03-31,38463.0,104193.33862304688,None,None,Saturday,3,2012,2.7089238650923453,31528.571428571428
2012-04-01,39783.0,110158.28979492188,None,None,Sunday,4,2012,2.7689789557077615,31509.214285714286
2012-04-02,31359.0,83687.8978729248,None,None,Monday,4,2012,2.6687042913653114,31461.214285714286
2012-04-03,33033.0,87431.5739440918,None,None,Tuesday,4,2012,2.6467948398296186,31514.821428571428
2012-04-04,28318.0,75637.49758911133,None,None,Wednesday,4,2012,2.6710042230775946,31504.464285714286
2012-04-05,31368.0,82358.97532653809,None,None,Thursday,4,2012,2.625573046625162,31561.928571428572
2012-04-06,37545.0,98890.97268676758,None,None,Friday,4,2012,2.633931886716409,31748.464285714286
2012-04-07,45638.0,118112.85427856445,None,None,Saturday,4,2012,2.588037474879803,31965.571428571428
2012-04-08,36210.0,95592.65707397461,Easter,Cultural,Sunday,4,2012,2.639951866168865,31808.35714285714
2012-04-09,31993.0,86002.6636352539,None,None,Monday,4,2012,2.6881712760683247,31790.214285714286
2012-04-10,28800.0,77272.63050842285,None,None,Tuesday,4,2012,2.6830774482091266,31779.5
2012-04-11,29575.0,79644.92301940918,None,None,Wednesday,4,2012,2.692981336243759,31841.428571428572
2012-04-12,28568.0,77016.38555908203,None,None,Thursday,4,2012,2.695897002208136,31763.428571428572
2012-04-13,31938.0,86993.30996704102,None,None,Friday,4,2012,2.723818334493112,31798.678571428572
2012-04-14,38546.0,104473.08541870117,Pesach End,Religious,Saturday,4,2012,2.710348296028153,31821.60714285714
2012-04-15,38707.0,107872.44778442383,OrthodoxEaster,Religious,Sunday,4,2012,2.786897661519204,31857.785714285714
2012-04-16,27672.0,76049.58502197266,None,None,Monday,4,2012,2.7482503983077717,31803.678571428572
2012-04-17,26067.0,72244.48728942871,None,None,Tuesday,4,2012,2.7714922042977217,31822.75
2012-04-18,24699.0,68799.11981201172,None,None,Wednesday,4,2012,2.785502239443367,31768.178571428572
2012-04-19,24824.0,67157.58299255371,None,None,Thursday,4,2012,2.705348976496685,31725.64285714286
2012-04-20,28143.0,75989.7297668457,None,None,Friday,4,2012,2.7001289758322033,31693.071428571428
2012-04-21,36708.0,99111.9144897461,None,None,Saturday,4,2012,2.700008567335352,31679.464285714286
2012-04-22,36764.0,101538.44381713867,None,None,Sunday,4,2012,2.7618987002812174,31640.928571428572
2012-04-23,26670.0,73082.5729675293,None,None,Monday,4,2012,2.7402539545380313,31622.64285714286
2012-04-24,24848.0,67199.05087280273,None,None,Tuesday,4,2012,2.704404816194572,31629.75
2012-04-25,24448.0,65393.76042175293,None,None,Wednesday,4,2012,2.6748102266751035,31617.785714285714
2012-04-26,24530.0,66533.53639221191,None,None,Thursday,4,2012,2.712333322144799,31641.035714285714
2012-04-27,28977.0,78540.97360229492,None,None,Friday,4,2012,2.7104591090276746,31578.35714285714
